ltv,dti,fedti,eligibility
89.99999999999999,43.52112676056338,71.87711267605633,0
87.99999999999999,14.303228442991417,27.18022067838169,0
95.0,11.926182237600923,35.880738177623996,0
78.0,20.057601316601524,25.623534252211478,1
74.0,18.45065312046444,20.485486211901307,1
94.0,13.653032440056418,27.903385049365305,0
83.0,24.187975120939875,59.32365814328495,0
91.0,44.84577922077922,77.06858766233766,0
80.0,14.157152451309605,20.521826729348554,0
73.00000000000001,10.36096952044107,11.136585873296577,1
93.0,41.86214363045832,75.74233128834356,0
86.00000000000001,18.009118541033434,20.922188449848026,0
90.0,12.177571128085907,19.90114026347836,0
92.0,54.7509225092251,77.41974169741698,0
72.00000000000001,9.43260220368654,19.302543507362785,1
72.00000000000001,19.78811276710361,31.1312623451248,0
81.0,21.015304217991787,26.97928331466965,0
76.0,39.81450811526996,32.562437893342164,0
82.0,34.705266829438436,74.53400767352633,0
88.0,51.6600790513834,113.13399209486165,0
87.99999999999999,20.780450842962683,52.84031066489866,0
76.0,12.947146924124272,13.938111152370341,1
93.0,14.054624311335132,30.096237252373697,0
73.0,26.96777601690438,50.294770206022186,0
82.0,30.82191780821918,34.72708113804004,0
82.0,21.60137015628345,35.52601156069365,0
88.0,35.38461538461539,49.929914529914534,0
87.0,13.988456865127583,21.617102065613608,0
74.0,21.745818111901556,26.67717746587195,1
90.0,14.554579673776663,36.39341976857661,0
78.0,14.357785655849467,22.81278974638669,1
91.0,14.671753298362741,22.368462883484344,0
74.00000000000001,10.391096317869772,26.693051799459123,1
79.0,27.505882352941175,49.204,0
76.99999999999999,13.240286684270085,10.504966679240539,1
76.0,10.909459596471661,23.408192233600325,1
79.0,39.29560743965176,36.879303521962804,0
77.0,40.848389630793406,73.39041633935585,0
86.0,16.730621642363776,35.22198772064466,0
73.0,26.440062272963154,66.58718214841723,0
74.0,13.196904105995014,25.1296077659714,1
94.0,12.867413829562274,24.17720448297737,0
83.0,12.250560239035321,10.961156760217694,0
94.0,11.993868948780175,25.582449865883255,0
89.0,14.243990114580992,21.350258368905862,0
90.99999999999999,16.550196011590252,31.317197886483722,0
84.0,15.282880235121235,25.14665686994857,0
85.00000000000001,15.447361712974764,18.007902115727763,0
83.0,15.633546034639927,16.684290489213005,0
82.0,19.61340663238163,18.425607377194538,0
82.0,41.751221345358886,42.32694475760992,0
88.99999999999999,15.108245048364811,49.34423460770766,0
76.0,31.12102621305075,60.663970998326825,0
95.0,37.44610281923715,41.35688225538972,0
76.00000000000001,21.75968005817124,36.22904926377022,0
73.0,21.908055329536207,29.319365337672902,0
81.0,17.816175402933062,23.67140990271526,0
79.0,15.345677367790062,12.549886772345811,1
83.0,25.006134969325156,61.33447852760736,0
73.0,14.72912774823969,27.820089093260524,1
90.0,21.220624342336023,28.383198877586814,0
94.0,11.870018393623544,20.617535254445123,0
81.0,29.311175337186896,64.03251445086705,0
89.0,15.248928453676228,34.81421035278602,0
94.0,34.7904733192644,54.78655411516431,0
72.0,35.487528344671205,22.85969387755102,1
83.0,20.764849471114726,30.272904800650934,0
89.0,13.147708827568986,16.90260956424023,0
78.99999999999999,12.031823745410037,29.106976744186046,0
75.99999999999999,38.52031955540119,51.73671413685308,0
72.0,10.98224852071006,27.75147928994083,1
79.0,54.041272570937224,55.50257953568358,0
80.0,19.113149847094803,30.96406727828746,0
87.0,12.978049332428151,24.84521384928717,0
89.0,17.620874904067538,13.957175748273215,0
87.0,14.322739053335152,16.141317691992906,0
88.0,11.126373626373626,13.054839391377854,0
83.0,14.975534380633531,26.670486737058972,0
80.0,34.43184814131294,49.935934616398626,0
75.0,18.2574311426234,23.616171257158438,1
83.0,14.631213254943882,28.511223944414755,0
95.0,48.739807264640476,79.61786508524834,0
95.0,40.5103668261563,75.9237639553429,0
86.0,28.621458134352117,45.618911174785104,0
95.0,12.547681188516362,17.91778759285284,0
93.0,18.61003861003861,36.878185328185324,0
93.0,8.916743095893203,12.835931927035565,0
76.0,20.02299605781866,16.075394218134033,1
88.0,18.250558515208798,43.530675373775566,0
90.0,15.055965055965057,44.7926562926563,0
78.0,32.90113452188007,53.21880064829821,0
77.0,15.061610240459386,24.1702356741237,1
71.0,26.423252462166708,34.18688445832333,0
82.0,23.13689520752121,37.3159825728044,0
73.00000000000001,23.2937181663837,17.477589134125637,1
95.0,45.86628324946082,121.55176132278937,0
87.99999999999999,13.13754063445802,25.598251317116915,0
78.99999999999999,14.46886446886447,16.79807692307692,1
80.0,40.985010706638114,59.799143468950746,0
88.99999999999999,24.189977862749043,34.373717045683236,0
90.99999999999999,42.56572982774252,116.63055303717134,0
88.0,24.00662251655629,30.26448675496689,0
87.0,33.83419689119171,43.800259067357516,0
92.0,25.10418733875769,37.186941853542365,0
90.0,37.343892780992995,74.49436491014316,0
83.0,20.848056537102476,32.76560659599529,0
82.0,15.717722534081796,32.08527131782945,0
72.0,20.749223602484474,24.789984472049692,1
92.0,62.95399515738499,68.60145278450362,0
72.0,28.185328185328185,42.917117117117115,0
81.0,34.31693989071039,61.123861566484514,0
93.0,11.232604373757455,23.860503644797877,0
82.0,12.648442751512434,22.817499439838674,0
78.0,26.307339449541285,27.105733944954125,1
85.0,14.545228319024512,19.872589274604955,0
85.0,30.081793395940625,31.029687973341414,0
85.0,13.842070338420703,20.77823490378235,0
88.0,26.16758241758242,30.70260989010989,0
80.0,37.38523687109805,50.31142122658833,0
93.0,28.893849206349202,79.98139880952381,0
82.0,28.305610374964758,38.622779813927266,0
84.00000000000001,41.20922832140016,65.83293556085918,0
81.0,13.922651933701658,22.378011049723757,0
83.0,12.911184210526317,20.46984649122807,0
94.0,17.271608735773608,27.15395262996001,0
90.0,53.88739946380697,136.98257372654157,0
87.0,10.387469084913437,17.75474031327288,0
71.0,16.621409175360867,29.005430898956696,0
71.0,18.381253116170846,29.010968921389395,0
83.0,38.17780580075662,68.35151324085751,0
84.00000000000001,15.486661860129777,31.15717375630858,0
76.0,13.624587847385774,18.87529439472445,1
93.0,12.910899653979238,31.02595155709343,0
75.0,8.59198797121684,14.338953925464503,1
77.0,29.358044587698096,34.244426537738384,0
80.0,47.07554833468725,46.37652315190902,0
83.0,24.879645676872713,31.57847101867899,0
75.0,15.413358243811304,27.38922621827806,1
77.0,14.125839343446902,16.7874906739617,1
83.0,15.455261086329047,36.17541327735502,0
80.0,20.755408874220755,36.17088375504217,0
77.99999999999999,13.471713471713473,33.70777370777371,0
91.0,18.51299884086769,30.06540818016228,0
78.0,30.794886047804336,65.70928293496387,0
85.00000000000001,13.948497854077251,21.852721933589336,0
94.0,11.23798076923077,25.570112179487182,0
95.0,50.69477719214183,90.85433636799235,0
94.0,46.198830409356724,68.60066833751044,0
85.00000000000001,14.991035719211144,16.825541304647633,0
94.0,18.984729673957904,27.2455633512175,0
80.0,23.65570599613153,20.449709864603484,0
94.0,12.979803944726587,19.47313097909531,0
85.0,19.843214110730035,31.202841744243017,0
85.0,14.613661814109744,17.99006159014558,0
75.0,38.07124865059374,40.1993522849946,0
85.0,8.939857288481141,13.374413863404689,0
83.0,28.5267964431627,42.361211247296325,0
73.0,27.365624361332515,38.8256693235234,0
94.0,15.458671434465684,14.47710081144272,0
89.0,27.725170667253906,55.200396388460696,0
72.0,24.615080931701538,26.013225424397945,1
78.0,14.140242330497552,27.29156999226605,1
78.99999999999999,14.808797800549863,14.76218445388653,1
84.0,17.426400759734094,32.125197847420075,0
81.0,13.192244328982387,32.586744392345715,0
90.99999999999999,11.869973949484653,15.805300713557594,0
71.0,21.90326386158081,25.91506095163193,1
81.0,12.145041502839668,27.435124508519003,0
79.0,15.589135424636572,44.90550879877582,0
76.0,25.98489487650541,47.79138599714228,0
90.99999999999999,30.80283997815401,56.30229382850901,0
89.0,9.629322841167944,23.653447918823773,0
82.0,32.90799194089993,46.42478173270651,0
71.0,16.3725957717374,15.51454458750596,1
77.0,23.833257816039875,29.61554145899411,0
89.0,14.443614637789395,15.030022404779686,0
85.0,11.499942442730516,26.37400713710142,0
90.0,40.729166666666664,46.63784722222222,0
83.0,44.424778761061944,41.95964601769911,0
94.0,19.59169668896895,30.690341396465946,0
81.0,20.217706821480405,22.45732946298984,0
90.0,20.850997016800125,23.186371486889623,0
85.0,14.1629144494474,26.269068085686996,0
91.0,31.425015556938398,30.354387056627257,0
88.0,34.01875901875902,54.739898989899,0
87.00000000000001,15.40053567080594,24.946311176040908,0
85.0,12.92390994585352,27.576375035622686,0
73.0,27.771984706291274,57.88008342022941,0
72.0,24.84577749415018,40.068496064667094,0
88.0,12.672394302509609,23.460999321727336,0
74.0,35.138888888888886,65.97888888888889,0
84.0,9.1835704914724,12.02815622161671,0
93.0,15.162454873646208,22.20953068592058,0
91.0,15.191855912294441,18.811145914904724,0
86.0,24.944196428571427,46.82310267857143,0
85.0,45.862989323843415,102.33540925266904,0
89.0,43.83614088820827,59.98928024502297,0
86.0,28.715520790448746,31.430835734870318,0
89.0,21.428571428571427,23.67955603293949,0
85.00000000000001,25.231866825208087,21.07158145065398,0
78.99999999999999,21.53787299158378,48.98469778117827,0
84.00000000000001,12.950286163169118,10.8691504881607,0
80.0,12.676056338028168,27.27548778912004,0
79.0,18.825036017288298,26.38562510004802,1
88.0,13.882500522684508,24.321450972193187,0
86.0,44.562899786780385,103.17057569296375,0
83.0,10.667922948073702,12.130862646566163,0
77.0,12.025450689289501,20.35100742311771,1
75.0,20.160481444332998,21.514744232698092,1
77.0,16.3855421686747,17.21231593038822,1
95.0,13.921360255047821,19.83811547998583,0
87.0,16.764132553606238,23.53171390013495,0
72.0,17.074592074592072,18.74562937062937,1
76.0,12.939698492462313,15.108839652809502,1
78.0,17.575863883529205,33.853709875460446,0
88.0,24.252827140549275,46.93760096930533,0
76.0,51.856763925729446,62.00751547303271,0
74.0,31.42389525368249,62.23006780453589,0
83.0,22.468868435300486,42.551976177585274,0
90.0,12.997436183257163,14.769479433730911,0
92.0,17.185473411154344,27.525129701686126,0
74.00000000000001,13.361956804579755,31.8488160291439,0
92.0,18.057948316366485,34.766797180892716,0
94.0,22.278951032722212,40.56022278951033,0
82.0,11.979705943259473,12.707703458272935,0
77.99999999999999,32.55699926452562,29.266977200294185,0
84.00000000000001,13.445170840014804,19.18564203774516,0
75.0,54.008438818565395,92.92194092827005,0
75.0,17.311262376237625,31.525371287128714,0
84.0,38.777490297542045,77.05918499353169,0
73.00000000000001,19.17637271214642,23.628743760399335,1
89.99999999999999,16.356164383561644,34.717260273972606,0
87.99999999999999,18.659775441097842,29.371056852610945,0
75.0,37.895437895437894,31.292041292041294,0
76.0,38.93928820655967,32.62875087229588,0
80.0,22.386006289308177,25.5249606918239,0
84.00000000000001,11.988683248850643,28.583166332665332,0
86.0,16.65893271461717,36.01206496519722,0
88.0,16.63421418636996,22.702503477051458,0
73.0,33.162612035851474,36.33674775928297,0
78.0,53.288925895087424,57.398834304746046,0
84.00000000000001,20.93981863149217,18.88520197856554,0
91.0,17.090784044016505,32.00120357634113,0
91.0,16.814635458703258,37.54048964218456,0
88.0,14.87858719646799,13.687711552612218,0
81.0,8.9920724801812,18.37078142695357,0
71.00000000000001,16.69897893240274,14.059066821765542,1
81.0,17.49607124148769,18.465295966474592,0
80.0,12.2027862155651,11.17031528228763,0
90.0,12.147071217867678,24.594816687737044,0
91.0,21.75455571681987,24.789388808256735,0
74.0,25.158898305084747,24.41260593220339,1
87.0,14.798453892876864,33.118856985091114,0
73.0,16.244725738396625,22.17631103074141,1
87.0,20.948818228192483,29.83030096922292,0
79.0,51.34907251264755,59.25210792580101,0
94.0,44.76987447698745,93.00760745530621,0
82.0,21.206993795826286,44.93175408911449,0
73.99999999999999,22.790891999164405,44.29099644871527,0
84.0,28.932829310846174,39.951148589706314,0
79.0,44.73684210526316,68.18970934799685,0
79.0,15.89464123524069,37.644565546472904,0
78.0,33.50173665929902,78.59204294284812,0
84.00000000000001,16.134997688395746,28.830636461704422,0
88.0,18.565210865976287,23.580069037970887,0
80.0,14.30978795113046,14.987080466226654,0
77.0,26.053042121684868,36.23673946957878,0
86.0,24.367449281969456,36.05881012081149,0
76.0,10.799311113362373,13.958261574308581,1
82.0,31.926989826451223,40.27977259126272,0
91.0,40.77424023154848,78.39833574529666,0
89.0,39.8884239888424,41.1234309623431,0
78.0,22.505741260525642,25.568002041337074,1
76.0,15.520802596636177,18.23177928592505,1
78.99999999999999,42.92279411764706,71.17003676470588,0
82.0,61.165048543689316,63.217475728155335,0
81.0,37.87721123829345,53.11585154353104,0
74.0,21.055837563451778,35.72609137055838,0
87.00000000000001,12.999373825923607,16.65084533500313,0
93.0,12.835472578763127,34.125437572928824,0
73.0,40.41527623285132,51.417500926955874,0
77.99999999999999,40.495598304532116,60.828170850994454,0
84.00000000000001,43.76843657817109,49.18399705014749,0
88.0,20.91554853985793,55.07103393843725,0
76.0,14.730878186968837,14.840161255175419,1
76.99999999999999,32.15530114484818,29.574415131906417,0
75.0,20.410468838260215,26.76520429297684,1
95.0,35.557456515540345,46.97091531223268,0
72.0,11.784126984126985,22.424000000000003,1
76.0,13.652440462155152,26.128507427493513,1
84.0,11.380804953560371,26.926687306501545,0
74.0,37.14871194379391,45.800644028103044,0
73.0,15.414444983034418,29.16056713523994,0
84.0,45.08867667121419,38.77148703956343,0
82.0,47.1244635193133,97.69141630901288,0
72.00000000000001,18.716385801362495,20.994621728218,1
75.0,13.007528076021227,22.708009379242256,1
90.0,14.23066336361134,23.507018992568124,0
74.0,19.281767955801104,32.823388581952116,0
85.0,34.49816079873884,51.23673147661587,0
71.00000000000001,35.825747724317296,36.9408322496749,0
93.0,14.308336161067754,21.012555140821174,0
74.0,29.280535415504737,60.913831567205804,0
79.0,13.357363542739446,22.20144181256437,1
91.0,17.301637279596978,42.61571158690176,0
76.0,26.841974696105186,49.712974448027786,0
84.0,21.134698478301708,22.34679691903062,0
78.0,57.652303120356606,60.13422486379395,0
91.0,17.099817910941898,18.93047508690614,0
78.99999999999999,14.247380526450293,17.99591106567851,1
87.99999999999999,30.113786716062453,71.58242921407779,0
80.0,15.69567354965585,20.69690265486726,0
76.00000000000001,52.99429657794676,59.7856463878327,0
75.0,30.293475624545234,46.95173417414504,0
94.0,17.415988951971766,42.49117692189658,0
88.0,11.10220899622296,18.484491244134144,0
73.0,17.58821389596217,39.72389959985449,0
86.0,16.893661602933474,33.62886327920378,0
86.0,9.831889964340295,26.144778400407542,0
88.0,15.16527882916982,16.14244259399445,0
87.99999999999999,24.952701282320792,27.09754046668068,0
82.0,21.436304583182967,22.43576326236016,0
77.99999999999999,13.83253412025083,16.81040206565843,1
75.0,21.428571428571427,22.83149350649351,1
95.0,18.024730500951172,37.07656943563728,0
75.0,21.577587919729783,40.13153188952911,0
80.0,34.440227703984824,52.66761543327008,0
82.0,34.35929648241206,25.128454773869347,0
93.0,37.10777626193724,104.45259208731241,0
71.00000000000001,9.181323283082076,15.53182579564489,1
94.0,15.294566738770838,13.309072401068839,0
76.0,29.508196721311474,32.48043715846995,0
94.0,18.60361695819745,40.59279573080344,0
75.0,12.794047047527604,16.467114738358138,1
75.0,22.756756756756758,34.69855855855856,0
74.0,30.9469480889903,42.19594980034228,0
93.0,20.461598138091546,39.273273855702094,0
83.0,10.074910433177722,21.69047877537727,0
92.0,31.083786102373463,92.09751215327424,0
80.0,13.623936816524909,31.5205042527339,0
79.0,22.904564315352697,34.66825726141079,0
75.0,19.85788361820626,17.220856539274052,1
77.0,17.72093023255814,17.981860465116277,1
75.0,38.36477987421384,50.675471698113206,0
73.00000000000001,23.183303997988432,28.945436258486296,0
77.0,26.50114010640993,30.99543957436028,0
73.0,11.91919191919192,18.050186071238702,1
78.0,13.519609071544918,20.80528755795013,1
80.0,37.164860239589274,54.45693097547062,0
95.0,62.79863481228669,120.99853729887859,0
85.00000000000001,12.39911218724778,10.785714285714285,0
82.0,17.96463506395786,39.88976674191121,0
80.0,18.24037972537718,48.86624851669774,0
93.0,12.848139865826388,18.549705224639155,0
93.0,12.252541466024612,12.417121455323704,0
92.0,15.03078594712061,18.98140770252324,0
85.00000000000001,44.134727061556326,74.66202090592334,0
81.0,18.005495393567156,18.357847098755453,0
75.0,22.960261086580918,28.557496640430024,0
87.0,39.86682107701216,75.12391430225826,0
81.0,14.308110367892976,15.605664715719064,0
78.99999999999999,20.1833245196545,36.018156178388864,0
85.0,14.106099040476453,23.369471710598873,0
86.99999999999999,34.16848220769789,47.58932461873638,0
76.0,22.594319626960576,35.93471810089021,0
77.0,29.142275388139478,59.747772970221426,0
86.0,23.96978021978022,39.36217948717948,0
72.0,38.91645988420182,66.82051282051282,0
84.0,21.630652706616175,42.09489864112275,0
79.0,18.148085680553212,47.92545117220442,0
84.0,18.354547131525546,28.034495480538645,0
78.0,10.909679507931369,23.084601273335494,1
94.0,19.671810900566516,31.396757179136554,0
88.0,18.832802280731176,39.107999329196716,0
92.0,33.03045186640471,56.522347740667975,0
84.0,62.2503653190453,85.59522649780808,0
74.00000000000001,15.184275184275183,27.74135954135954,1
81.0,17.40547588005215,20.134680573663623,0
72.00000000000001,40.46466602129719,71.90222652468539,0
77.0,26.523887973640857,32.92531576057112,0
83.0,8.992881072026801,25.02648659966499,0
93.0,15.874187832250444,23.77436503248671,0
89.0,33.88335704125178,47.59288762446657,0
85.0,28.59198848644759,48.448308946989684,0
77.99999999999999,14.236400428520415,22.64873229377455,1
71.0,37.23835246455098,42.094193112761644,0
72.0,18.350364963503647,21.184963503649637,1
75.0,30.233678631655025,37.6658636473139,0
84.00000000000001,16.903515332834704,41.49409124906507,0
83.0,19.05857740585774,43.83953974895398,0
74.0,31.53493390882115,33.30105206366334,0
86.0,17.636080870917574,26.42737169517885,0
76.99999999999999,47.89169995561473,94.40434975588104,0
87.0,18.202286110148943,40.0135088326983,0
94.0,45.763965963743985,79.95856455789864,0
76.0,27.653172866520787,29.766958424507656,0
88.0,30.092341118957087,47.62194459532863,0
73.0,17.57246376811594,22.44957729468599,1
81.0,27.541866028708135,70.01704545454545,0
71.0,11.04868913857678,25.831130204890947,1
81.0,25.8895437677363,47.47915302335735,0
91.0,10.937871935253511,19.345870030945015,0
71.00000000000001,12.65853074898301,24.741206030150753,1
78.0,20.54607508532423,29.568828213879407,0
73.0,18.174996247936363,26.484766621641903,1
78.0,14.160653022595529,13.235419377735717,1
76.99999999999999,15.165999224906344,12.21121302157344,1
87.0,11.365345364700827,15.747985820174026,0
75.0,13.538306451612902,13.053225806451612,1
79.0,21.326836581709145,24.79085457271364,1
78.99999999999999,11.010811378188306,15.338301668940904,1
80.0,10.18852374575049,29.01905841145565,0
94.0,17.104399212081418,51.78562048588313,0
88.99999999999999,23.052493928638146,35.59349897253876,0
86.0,28.33408172429277,33.548046699595865,0
73.0,12.424521543342545,16.780268140415515,1
88.00000000000001,14.00311713223834,22.628821484234503,0
76.0,14.857519354307364,29.873826387745016,0
74.0,10.65043325655369,12.763409016123726,1
78.0,22.534653465346537,28.374059405940592,0
73.00000000000001,35.51961665169212,23.150943396226413,1
91.0,15.09218236387023,42.28940974703444,0
87.00000000000001,29.194956353055286,40.10766246362755,0
72.0,17.37127817075177,17.093600921204143,1
72.00000000000001,15.539494062983996,21.65965410428498,1
86.0,15.609683647705333,28.582058517748404,0
84.0,25.787847579814628,31.05767250257466,0
90.0,17.93357933579336,24.44169741697417,0
76.0,11.238558683814158,15.06036380488935,1
76.0,11.721258831085422,16.961571397987584,1
86.0,17.933345089049553,27.180920472579796,0
71.00000000000001,17.28611974591161,26.23841059602649,1
78.0,54.145516074450086,74.35575296108291,0
95.0,33.603004911875175,80.96041606472117,0
90.0,46.37482900136799,126.89740082079344,0
85.00000000000001,19.285958319098054,29.545609839426035,0
84.0,12.984659983089744,29.085879937190484,0
89.99999999999999,12.030509649832428,25.866173581416845,0
89.0,10.733319121722447,28.571093583457685,0
94.0,13.635235732009926,24.106575682382132,0
95.0,35.083362894643486,116.1188364668322,0
89.0,28.30748175182482,45.23585766423358,0
84.0,10.328345802161264,16.278574397339984,0
72.0,11.871550426492725,8.05609633718013,1
82.0,21.502762430939228,47.049281767955804,0
76.00000000000001,20.512344533135327,43.58993874141452,0
95.0,9.933012350847813,26.722629265229227,0
86.0,40.957072484166076,73.44229415904293,0
83.0,40.21184778344449,80.52295017653984,0
93.0,11.232696110744891,23.554383651944626,0
91.0,18.5847470579245,34.85312547760966,0
92.0,30.048823790501554,61.60474922325787,0
83.0,17.2218826405868,17.889364303178485,0
90.0,29.063320688648965,67.9687773562883,0
77.0,50.87092451987495,37.82179544439482,0
83.0,15.901680461499875,20.677827940807624,0
73.00000000000001,25.11606313834726,43.593082636954506,0
71.0,32.81209278081835,28.99322387281731,0
93.0,10.745639705021654,22.76284677513754,0
81.0,25.320170757737458,44.62540021344717,0
82.0,11.105614642592135,19.13356418501113,0
89.0,12.443744374437443,18.04072907290729,0
88.0,38.93316983445739,47.37185775597793,0
80.0,15.214155779725482,23.56027782371424,0
86.00000000000001,9.621115368241805,17.89399744572158,0
91.0,30.202702702702705,80.29628378378378,0
77.0,18.916486681065514,34.04859611231102,0
72.0,10.001001101211331,11.99229152067274,1
74.0,17.28436657681941,19.194575471698112,1
72.0,24.393723252496432,27.96718972895863,1
86.0,18.96430083251023,39.71962748694793,0
84.00000000000001,11.10832811521603,21.00187852222918,0
93.0,19.603340292275572,42.47473903966597,0
80.0,12.083830746783393,19.919087412123623,0
91.0,50.0,54.38449240607515,0
89.0,16.956147893379192,29.721066208082547,0
88.99999999999999,12.282132300479054,22.558964427683215,0
95.0,12.449586075143282,16.858310337507962,0
85.0,13.740272373540858,25.943701361867706,0
74.0,36.536430834213306,45.94896163322774,0
90.99999999999999,17.221928432927903,22.20024678300723,0
93.0,15.243568691844553,37.03817733990148,0
75.0,55.69923371647509,110.91954022988506,0
78.99999999999999,20.931040472468297,41.200799027271145,0
94.0,12.933161047809232,25.659461999295196,0
72.0,31.849986006157287,31.787853344528404,0
86.0,19.731800766283524,54.762626262626256,0
75.0,18.3531895641683,25.71603076459056,1
76.0,37.24889342866871,68.89002383384405,0
87.0,11.680161943319838,15.219129554655872,0
81.0,13.14333148865523,18.142501383508577,0
71.0,18.732734806629832,22.491885359116022,1
92.0,26.678410647876298,43.08847132511254,0
75.99999999999999,13.739505332425686,28.631041524846836,0
83.0,18.705035971223023,26.387508175277958,0
94.0,21.21609798775153,24.022309711286088,0
78.99999999999999,36.76470588235294,80.03398692810457,0
78.0,46.257716049382715,80.78125,0
78.0,9.611718671616334,24.939500351158824,1
78.0,40.88168801808591,99.31386586284853,0
76.0,38.916806253489675,44.568397543271914,0
86.0,19.392706213804978,37.385349820003135,0
81.0,21.352253756260435,24.705342237061767,0
88.0,40.75308230589803,59.4375208263912,0
95.0,15.943021503903577,13.103821394329545,0
81.0,28.04194099000244,65.33455254815898,0
82.0,39.18445364765849,67.26728257406818,0
82.0,16.87396351575456,19.495577667219457,0
88.0,23.97864914801889,28.138780537877235,0
89.99999999999999,20.39018250471995,45.684707363121454,0
89.0,13.769546075603461,37.68771823288295,0
92.0,26.717752234993615,33.1882503192848,0
88.0,14.658480429777438,28.434382194934766,0
87.0,22.208737864077673,36.14563106796116,0
89.0,28.94135567402894,50.628585935516625,0
92.0,32.52656434474616,39.09858323494688,0
77.0,33.57900943396226,65.17718160377358,0
91.0,23.363828289936663,61.406286652592065,0
90.0,18.264755166635634,43.283932228635265,0
89.0,13.249308330771594,45.28588994774055,0
89.0,44.547008547008545,37.15589743589744,0
93.0,15.729939908094734,35.78667373630258,0
78.0,29.62852897473997,79.25141158989598,0
89.0,12.475548793740492,16.651814822864594,0
74.0,46.8421052631579,40.678947368421056,0
89.99999999999999,15.027855153203342,28.366852367688022,0
81.0,24.198527665637613,55.56447399667538,0
87.0,17.11376858435682,28.31916612798966,0
83.0,15.082292849035186,26.824063564131666,0
94.0,34.80911132499198,56.059993583573956,0
87.0,28.599900348779272,45.333582461385156,0
80.0,16.12953448544294,26.067881052467694,0
85.0,15.291428571428572,11.636342857142857,0
84.0,12.072207596840917,14.002632568634827,0
71.0,17.11414429278536,37.68021598920054,0
72.0,38.27064753780535,41.717720046529664,0
92.0,10.883150571866524,24.762645914396884,0
95.0,35.3607857952399,68.6448809973555,0
94.0,11.860986547085203,33.01715246636772,0
81.0,31.305841924398624,86.4573883161512,0
80.0,15.52437223042836,22.970310192023632,0
88.0,10.920379839298757,35.73788653518383,0
87.0,18.294270833333336,30.016927083333332,0
82.0,35.33257532689028,31.002274019329167,0
71.0,27.317473338802294,40.86136177194422,0
95.0,10.569465987148238,18.3751384888101,0
84.00000000000001,14.01219512195122,16.050365853658537,0
92.0,28.305519897304237,89.70282413350449,0
80.0,12.791888570258092,17.950225317492833,0
95.0,12.487462387161484,25.87537612838516,0
81.0,32.55164712451145,32.73059743160246,0
95.0,46.900982615268326,73.88246409674981,0
91.0,12.692665770145858,18.558808316954586,0
94.0,12.188449848024316,17.688956433637284,0
88.0,16.518828451882843,30.173723849372386,0
72.00000000000001,16.287160025300444,19.14342188488299,1
92.0,15.446599289811527,44.984293908768095,0
93.0,21.384850803366486,38.7048584544759,0
89.0,10.604229607250755,13.101510574018127,0
88.99999999999999,11.079761258817147,16.847856755290287,0
93.0,12.050438596491228,25.65833333333333,0
88.0,11.384800240312407,28.758385901672174,0
93.0,11.489806586513328,20.129221118661786,0
78.0,26.52338811630847,30.835651074589126,0
87.99999999999999,13.122626758990396,35.19320973866428,0
76.0,16.4576802507837,11.555286406383585,1
75.0,10.953011250827267,12.331237590999338,1
77.0,23.28187777542821,32.26136603933178,0
92.0,22.967657342657343,40.22443181818182,0
88.0,19.867678536680287,38.42050982681456,0
79.0,41.97475202885482,90.27727682596934,0
84.0,11.00705040513522,21.866989371777336,0
77.99999999999999,19.191616766467064,27.220958083832336,1
92.0,11.73548587395219,26.14643485460002,0
75.0,17.298387096774192,29.18326612903226,0
84.00000000000001,12.444618191295282,26.35444357571019,0
81.0,19.62445614838562,39.86443782917335,0
78.0,18.747998719180277,18.881364073006722,1
72.0,11.119853134015212,18.35129819040126,1
90.0,29.229122055674516,77.87687366167023,0
79.0,12.247729566094852,28.08905146316852,0
82.0,15.758176412289396,36.41540421917032,0
76.0,15.316036118413534,24.905246313864442,1
88.0,25.520416333066454,31.601080864691756,0
92.0,18.0378810298905,16.164545723586862,0
75.0,11.331276696725203,19.293545325106788,1
88.99999999999999,17.275494672754945,35.75171232876712,0
83.0,11.283070166265816,18.067342884032207,0
85.0,30.916144434497166,57.76395105938526,0
90.99999999999999,10.250976017847185,25.721360847741217,0
95.0,12.988021295474711,27.806344276841173,0
84.0,17.66183574879227,38.52212560386473,0
95.0,13.289199460585998,25.49380899840628,0
71.00000000000001,13.449817147501017,20.495462549099283,1
85.0,18.928809048569526,37.428476380572185,0
87.0,17.811197680739262,46.91049103098387,0
82.0,23.008849557522122,34.95431158674624,0
92.0,46.91848906560636,46.93916500994036,0
90.0,26.15036459642947,34.67035453859693,0
83.0,45.292331055429,69.35193621867882,0
87.00000000000001,19.82076963626779,36.27956422421367,0
76.0,18.371153248368046,41.57444824370531,0
76.0,15.543654253331674,18.3619379748412,1
72.0,26.403123474865787,56.825280624694976,0
80.0,17.419928825622776,46.14181494661922,0
72.0,39.781708694015805,94.34851336093338,0
94.0,10.50894378194208,24.18877768313458,0
86.0,15.084802875435246,32.77749073346063,0
82.0,16.12808027150657,28.764350007377892,0
93.0,17.157543762156156,43.647957766046126,0
83.0,14.991375254822017,25.812294182217343,0
84.0,10.986984815618221,11.54403470715835,0
72.00000000000001,29.402872260015116,32.9795918367347,0
71.00000000000001,10.539091736623849,17.021543440881967,1
80.0,13.035273624618956,24.26593119465815,0
75.0,17.717340040874078,21.927055494419115,1
82.0,15.405108917097635,15.19902836545996,0
87.0,33.94206549118388,60.898929471032744,0
